Fri Jul 05 17:01:56 2013

pointer cache: no
random replacement sheme for pointer cache
method:start_gap
pcm size(line):16777216
addresses have been narrowed.
include extra wear-leveling write
cell lifetime: 100000000
max depth: 0
access count: 50150
total write count: 50150
total write count(without remapping): 0
percent(without/with remapping): 0.0000
wear-out count: 0
exceeded write count: 0
average access delay: 50 ns
normal space : backup space = 16777216 : 0
backup space percent:0.00
wear-out percent: 0.0000

count interval: 1
footprint
9129,16
15848,14
50647,1
50648,1207
82788,16
88035,3
89389,11
161748,16
202521,16
281151,23
288948,8
302613,15
313125,16
319963,4
329849,9
338678,7
360722,14
392928,28
499761,3
501294,1
501295,11
514529,16
533162,16
605106,9
606818,16
656790,3
686684,13
709056,11
717619,9
727697,14
736367,1
746846,1
746847,4
758778,9
846930,1
846931,15
887962,16
941655,2251
964650,2
1033902,10
1038563,16
1067523,1608
1092733,13
1166520,7
1184498,1
1184499,104
1243144,16
1284301,16
1315264,11
1329392,8
1338895,11
1357898,16
1361387,1
1369960,9
1380038,13
1405196,2
1410989,9
1455872,6
1519589,9
1529397,16
1617279,6
1684091,1
1684092,2
1684582,9
1691062,16
1728108,2
1735911,9
1766800,11
1776686,9
1807685,15
1829515,6
1860486,16
1901390,16
1980414,7
2019715,122
2050426,6
2053943,16
2105848,16
2119720,16
2217298,17
2229959,1
2229960,7
2259210,15
2282222,12
2289761,9
2300355,4
2309949,16
2330796,12
2339367,9
2420481,16
2450751,73
2461644,16
2571727,1
2571728,223
2612145,9
2629882,11
2703410,16
2711167,12
2729551,126
2782338,16
2823243,20
2883263,1
2883264,488
2902380,12
2911201,9
2941577,8
2951979,16
2959784,10
2982468,6
3014029,1
3014030,13
3062394,7
3136179,3
3190316,16
3201021,1
3234438,16
3264232,1
3300666,16
3309493,9
3311891,1
3311892,1
3339998,16
3350400,9
3358195,17
3358802,2
3380759,4
3387625,16
3432660,16
3473440,16
3489514,1
3489515,16
3533547,76
3549921,8
3626085,8
3714862,16
3746203,247
3788774,7
3789227,5
3865430,16
3895659,1
3895660,700
3906463,8
3960156,9
3983032,13
3990581,8
4001176,15
4008810,92
4031743,8
4040307,1
4040308,9
4076974,2
4104656,65
4150631,6
4178181,16
4242525,16
4273764,396
4316310,1
4316311,15
4425966,16
4485797,16
4556301,17
4598357,15
4609434,1
4609435,4
4620721,11
4629310,13
4672160,11
4680802,16
4703223,10
4710780,93
4725297,12
4733116,9
4764117,3
4806776,9
4815610,1
4815611,9
4847585,16
4881735,16
4909349,2
4922766,16
4950512,19
5010343,5
5049635,1
5051244,15
5109012,1213
5122013,16
5195544,16
5221858,1
5221859,1063
5248375,6
5256073,16
5329731,16
5355959,1
5355960,243
5441338,1
5446007,12
5497159,43
5569905,16
5573080,16
5610939,1
5639781,12
5647594,9
5678465,2
5691982,1
5691983,294
5721123,9
5729968,6
5752140,3
5759926,16
5783041,6
5805541,11
5814120,9
5824047,500
5856970,16
5863477,167
5887908,9
5895470,1
5895471,18
5924593,16
5960339,23
5965372,136
6001242,14
6093939,16
6126279,127
6128376,12
6134969,5
6203401,16
6234678,1
6234679,485
6277316,18
6297955,10
6306798,9
6337159,13
6344009,3
6380325,9
6410829,11
6523582,24
6550382,9
6582517,10
6592138,1335
6694031,16
6737532,71
6767686,16
6864655,16
6938565,16
6950155,1
6950156,451
7007093,12
7048128,16
7050737,12
7107063,6
7147836,16
7157698,11
7170284,12
7219463,13
7231177,14
7242467,5
7250032,9
7288323,1
7288324,2
7293390,14
7323813,9
7347117,16
7355731,11
7357085,8
7378615,2
7386170,9
7429528,13
7460082,9
7468669,3
7497123,9
7538026,16
7568040,8
7568570,8
7608670,3072
7667489,14
7700901,6
7703403,9
7777114,1
7777115,15
7850898,16
7876827,16
7950352,16
8021153,5
8028896,1376
8062060,16
8067621,4
8191523,6
8232680,16
8251192,8
8260919,18
8269756,8
8300243,14
8313117,24
8343409,11
8370647,1
8370648,24
8373786,13
8421475,11
8455895,1569
8511656,4
8573977,16
8631507,1
8631508,15
8666591,92
8667665,11
8702840,11
8725210,6
8740116,27
8751422,31
8760243,14
8788704,16
8807217,9
8878636,15
8946017,16
8976561,9
8978095,12
9064698,9
9073269,12
9086559,14
9099665,14
9114304,12
9121843,9
9150374,16
9156956,14
9160342,5
9195417,16
9252690,16
9307565,25
9310051,1
9402276,12
9403178,5
9411926,1
9411927,3671
9441207,15
9441784,13
9531260,16
9537795,323
9591757,16
9648904,16
9716908,9
9752005,9
9766634,5
9774183,9
9809166,11
9818816,9
9868597,16
9876427,7
9891045,9
9958912,6
9965237,16
9992037,9
10103178,32
10114628,14
10149678,9
10162290,8
10172048,14
10176834,2
10198380,16
10207207,9
10215625,13
10272845,16
10308211,152
10330246,16
10387640,1
10390138,1
10424963,263
10482942,10
10491473,2
10519091,3
10581658,40
10609400,16
10638251,15
10645798,11
10672835,16
10681405,8
10686958,3
10695521,9
10729994,3
10767563,19
10790462,318
10824704,16
10880767,7
10885296,8
10944208,251
10975356,14
11043633,5
11050366,8
11156927,93
11196234,1
11196235,15
11253634,16
11288205,5
11288899,4
11298749,16
11323434,9
11332263,2
11346312,9
11373164,12
11380961,9
11439568,17
11468970,14
11499898,16
11537895,17
11573637,16
11627820,1
11663694,16
11687190,3
11695080,16
11721856,9
11730675,22
11744734,1
11749907,1
11749908,7
11771450,12
11779253,9
11807210,618
11846431,16
11903956,16
11956507,829
11962667,2
11966308,6
12056496,16
12061925,5
12212382,16
12235371,7060
12269654,16
12327120,9
12339198,9
12346739,268
12373655,14
12380265,16
12387768,10
12396341,9
12430940,16
12439954,1
12452356,16
12554110,16
12580526,16
12590998,17
12645731,371
12681053,16
12733421,12
12735906,6
12758418,487
12790567,15
12862732,16
12898670,6
12920263,16
12956069,2
12976374,9
12984955,42
13011359,16
13021025,162
13058737,8
13066302,14
13101397,8
13111838,3
13120736,16
13146999,9
13154810,14
13157465,3
13176091,7
13202133,16
13228337,14
13237180,9
13295245,16
13314596,16
13325301,1
13422700,12
13528802,1587
13534231,16
13548258,12
13624541,16
13662903,635
13668418,17
13758601,16
13771334,232
13812793,8
13818486,7
13870323,8
13917882,392
13975153,2
14026315,16
14055813,16
14061346,16
14069167,7
14116481,13
14142821,9
14151658,9
14161059,9
14169646,126
14175117,2
14196170,4
14203700,16
14243557,12
14251112,9
14254799,14
14286081,16
14307673,19
14394865,16
14408737,12
14442424,9
14465479,117
14499699,4
14552003,16
14606646,241
14634486,2
14641928,16
14684492,13
14708354,25
14719013,8
14749257,2
14774663,14
14801507,8
14809326,9
14823533,10
14825075,9
14830013,16
14887286,6
14994801,11
14996286,16
15029642,639
15053813,2
15107909,16
15198094,1
15198095,15
15211716,16
15301647,16
15308538,44
15357680,4
15411316,16
15453708,1903
15510508,9
15511026,6
15520316,18
15577847,6
15598500,8
15633101,11
15660291,25
15678529,16
15679970,5
15688559,13
15701448,15
15715577,16
15723015,13
15734769,9
15769240,11
15775846,2
15786326,9
15816119,16
15824698,9
15827357,1
15859283,14
15908793,9
15910505,16
15967906,15
16007845,10
16014570,8
16071713,2
16112222,1188
16124049,16
16214106,16
16290576,16
16380891,16
16435051,15
16438250,4
16439588,6
16466399,2397
16492448,16
16497135,8
16523814,4
16524344,9
16539112,16
16596259,2
16647449,11
16677591,12
16682096,9
16690941,14
16718364,11
16728876,16
16737746,11
16764470,8
16772283,9
var: 179243.0045
stdev: 423.3710
avr: 85.8733
cov: 4.9302

