Mon Jul 08 15:43:48 2013

pointer cache: no
random replacement sheme for pointer cache
method:none
pcm size(line):16777216
addresses have been narrowed.
include extra wear-leveling write
cell lifetime: 100000000
max depth: 0
access count: 100000001
total write count: 100000001
total write count(without remapping): 0
percent(without/with remapping): 0.0000
wear-out count: 0
exceeded write count: 0
average access delay: 50 ns
normal space : backup space = 15099494 : 1677722
backup space percent:0.10
wear-out percent: 0.0000

count interval: 1
footprint
118706,315
118707,105
118712,420
118713,280
118714,140
118715,420
118719,210
118720,280
118729,10261
118730,490
118731,280
118732,175
118733,35
118734,70
118735,245
118736,1117
118738,874
118739,70
118741,490
118742,980
118743,420
118744,3220
118745,875
118746,315
118747,175
118748,105
118750,210
118751,872
118752,385
118753,524
118754,175
118755,280
118756,385
118757,525
118758,105
118759,70
118760,70
118762,315
118763,488
118764,105
118765,34
118766,840
118767,945
118768,560
118769,490
118783,175
145727,420
145728,595
145729,700
145730,665
145731,629
145732,280
145733,594
145734,560
145735,560
145736,560
145737,560
145738,560
145739,560
145740,560
145741,560
145742,560
145743,560
145744,560
145745,560
145746,560
145747,560
145748,560
145749,560
145750,560
145751,560
145752,560
145753,560
145754,560
145755,560
145756,560
145757,560
145758,560
145759,560
145760,560
145761,560
145762,560
145763,560
145764,560
145765,560
145766,560
145767,560
145768,560
145769,560
145770,560
145771,560
145772,560
145773,560
145774,560
145775,560
145776,560
145777,560
145778,560
145779,560
145780,560
145781,560
145782,560
145783,560
145784,560
145785,560
145786,560
145787,560
145788,560
145789,560
145790,560
145791,560
145861,70
145862,210
1977358,34
1982542,34
1992846,34
2047374,34
2102273,35
2102275,140
2102276,839
2102277,417
2102278,4829021
2102279,104
2102282,4829055
2102347,2246
2102348,646
2119667,346
2119668,314
2119669,139
2149120,1015
2149121,910
2149122,454
2149126,68
2149127,476
2149128,102
2149129,204
2195918,34
2464846,556
2464847,278
2464848,974
2464849,382
2464850,347
2464851,627
2464852,487
2464853,659
2464854,348
2464855,486
2464856,417
2464857,347
2464858,590
2464859,382
2464860,451
2464861,417
2464862,312
2464863,625
2464864,278
2464865,555
2464866,417
2464867,312
2464868,521
2464869,382
2464870,975
2464871,382
2464872,347
2464873,521
2464874,278
2464875,764
2464876,382
2464877,347
2464878,417
2464879,382
2464880,764
2464881,278
2464882,661
2464883,627
2464884,557
2464885,590
2464886,592
2464887,556
2464888,417
2464889,627
2464890,695
2464891,313
2464892,660
2464893,417
2464894,417
2464895,871
2464896,487
2464897,625
2464898,697
2464899,347
2464900,521
2464901,278
2464902,659
2464903,382
2464904,347
2464905,522
2464906,382
2464907,869
2464908,348
