Thu Jul 04 22:07:12 2013

pointer cache: no
random replacement sheme for pointer cache
method:security_refresh
pcm size(line):16777216
addresses have been narrowed.
include extra wear-leveling write
refresh interval:100
last crp:0
refresh count: 999999
refresh round: 0
cell lifetime: 100000000
max depth: 0
access count: 100000001
total write count: 100000001
total write count(without remapping): 0
percent(without/with remapping): 0.0000
wear-out count: 0
exceeded write count: 0
average access delay: 50 ns
normal space : backup space = 16777216 : 0
backup space percent:0.00
wear-out percent: 0.0000

count interval: 1
footprint
66211,273000
77060,115769
84608,334000
86590,274231
99968,9282
99969,10374
99970,8736
99971,9282
99972,8736
99973,8736
99974,8736
99975,9282
99976,8736
99977,8736
99978,8736
99979,8736
99982,1092
99983,7644
100024,12558
100025,21840
100028,8736
100029,8736
100030,8736
100031,35490
100240,1638
100241,4914
100248,6552
100249,2184
100250,4368
100251,6552
100252,3276
100288,4376
100289,2735
100290,8192
100291,6017
100292,1094
100293,1641
100294,8204
100295,6017
100296,7657
100297,4921
100299,1094
100300,14769
100301,13128
100302,547
100303,1641
100306,7658
100307,8752
100316,2730
100323,4365
100328,4360
100329,7632
100330,160938
100332,3817
100333,1090
100334,545
100335,2725
100336,1090
100337,13649
100339,17460
100340,6548
100341,15279
100342,7640
100344,2725
100345,4905
100346,13629
100347,50190
100348,13636
100349,3272
100351,1635
101720,538
101724,4842
101725,539
101726,1617
101727,2156
101794,6456
101795,9144
103744,5830
103745,1590
103746,6360
103747,4770
103748,6360
103749,6360
103750,4240
103751,6890
103752,5830
103753,5300
103754,8480
103755,7420
103756,6360
103757,6360
103758,6360
103759,6360
103760,1590
103761,6360
103762,3710
103763,7420
103776,529
103777,2645
103778,5290
103779,8464
103780,4233
103781,12175
103782,6350
103783,1058
103784,5830
103785,8470
103786,9522
103787,16429
103788,4232
103789,1058
103790,2645
103791,2645
103792,5290
103793,22257
103794,5290
103795,11646
103796,3710
103797,5300
103798,5819
103799,10052
103800,4762
103801,66760
103802,3174
103803,1058
103804,7413
103805,8993
103806,142028
103807,49282
106516,534
106517,1068
106536,4272
106538,8544
106539,4272
106540,8544
106541,8544
106542,8544
106543,8544
106544,8544
106545,8544
106546,8544
106547,8544
106548,8544
