Mon Jul 08 10:35:27 2013

pointer cache: no
random replacement sheme for pointer cache
method:start_gap
pcm size(line):16777216
addresses have been narrowed.
include extra wear-leveling write
frequency: 100
cell lifetime: 100000000
max depth: 0
access count: 100000001
total write count: 100000001
total write count(without remapping): 0
percent(without/with remapping): 0.0000
wear-out count: 0
exceeded write count: 0
average access delay: 50 ns
normal space : backup space = 16777216 : 0
backup space percent:0.00
wear-out percent: 0.0000

count interval: 1
footprint
0,1156
316,238
320,238
1408,272
2946,340
3902,442
3906,306
4743,453
4859,382
5691,306
5703,306
6201,238
6213,204
7301,486
7417,627
9087,340
10175,306
10179,306
10685,204
10689,306
11645,782
12473,306
12485,204
13317,382
13433,312
14855,452
14971,382
16059,408
16071,306
16543,442
16611,442
17443,555
17503,382
18977,312
19037,1360
20125,204
20193,306
21285,340
22425,544
22501,272
22939,272
23847,646
24049,560
25249,348
25309,451
26141,306
26209,306
26655,238
26723,374
27811,522
27871,417
28955,204
29031,510
30171,442
31503,560
31705,544
32613,204
33188,374
33248,510
34148,476
35682,680
36830,238
37402,417
37478,347
38566,204
38618,272
39080,442
39132,374
39964,417
40040,522
41886,306
42786,272
42846,204
43300,374
44448,544
45096,374
45148,374
46236,557
46312,312
47770,417
47846,278
48678,204
48730,272
49154,272
49278,204
50366,627
50370,486
51904,417
51908,625
52740,306
52864,272
54204,592
54216,306
55048,408
55164,204
55493,1
55494,8175
55558,442
55674,238
56774,340
57920,312
57924,417
59012,306
59136,272
59522,306
59646,204
60478,872
60482,487
61830,442
61946,204
62778,646
64316,748
65416,442
66072,871
66156,347
67244,442
67288,374
67754,306
67798,306
68630,451
68714,764
70062,748
70098,442
70930,714
72468,272
72646,70
73648,306
73770,442
73814,442
74902,382
74986,764
76440,418
76524,1012
77356,374
77400,442
78832,340
79664,374
79700,1054
80210,374
81390,374
82870,918
83722,306
83830,272
84236,204
84344,306
85432,408
86032,204
86132,374
87220,487
87248,347
88754,765
88782,626
89614,238
89714,204
90508,238
90616,306
91468,476
93002,544
94090,374
94198,204
94770,417
94798,452
95886,374
95986,272
96400,374
96500,306
97332,696
97360,382
98953,347
99061,417
99893,374
99913,306
100407,306
100427,374
101515,732
101623,627
102707,374
102735,306
103923,374
105457,510
106317,374
106679,374
106699,238
107531,417
107639,522
109065,661
109173,555
110261,306
110281,442
111373,612
111473,417
112561,374
112589,272
113075,374
113103,442
113935,306
115543,816
116631,408
116715,510
117225,374
118101,714
118278,175
118929,306
119021,238
119853,417
119889,1255
121391,452
121427,1291
122515,272
122607,272
123157,306
123241,272
124329,544
125867,340
126743,442
127663,382
127699,521
128531,238
128623,272
129041,374
129133,374
130221,347
130257,626
131436,442
132354,1316
132568,544
134102,612
134934,306
135018,680
135854,347
135890,1079
136722,374
136814,408
137236,374
137328,442
138416,625
138452,313
140074,646
140288,560
141206,442
141720,510
141804,442
142636,408
143508,374
143600,408
144432,382
144468,313
145966,452
146002,764
147090,442
147182,374
147638,306
147658,442
148490,382
148598,451
150028,1290
150136,521
151224,374
151244,204
152436,646
153524,442
153552,306
154034,238
154062,306
154994,850
156300,522
156408,556
157240,204
157260,204
157750,272
157770,442
158858,451
158966,731
160050,204
160078,306
161166,442
161748,560
162704,272
163636,306
163664,306
164233,374
164341,442
165173,476
166711,476
166731,347
167819,306
167927,306
168499,452
168527,592
169615,306
169715,442
170125,238
170225,374
171057,557
171085,417
173003,476
173943,442
174345,374
174453,272
175561,408
176141,272
176241,442
177329,626
177357,1079
178867,627
178895,452
179727,374
179827,238
180267,442
180311,442
181399,556
181483,417
182933,1079
183017,627
183849,238
183893,272
185233,510
186157,374
186671,646
186707,272
187795,408
188949,764
189033,347
190121,272
190165,204
190635,374
190679,374
191511,661
191595,278
192979,306
193903,340
195437,408
196525,306
196561,646
197181,557
197185,418
198273,204
198397,204
198787,238
198911,442
199743,767
199747,278
201095,374
201211,374
202055,612
202521,560
203589,544
204677,238
204793,238
204803,374
204927,374
206015,417
206019,488
207549,382
207553,592
208385,306
208509,204
209849,340
210693,272
210809,272
211207,204
211323,374
212411,408
213813,280
213987,646
214879,306
215329,272
215389,646
216545,544
217125,306
217177,238
218265,626
218341,278
219803,348
219879,765
220711,272
220763,204
221601,442
222493,612
222770,595
224031,374
225187,510
225247,306
225819,347
225895,1080
226983,272
227035,238
227493,272
227545,272
228377,1115
228453,382
230052,417
230112,348
230944,374
231012,306
231454,204
231522,272
232610,556
232670,348
233754,204
234918,306
236456,374
237340,1020
237416,408
237726,204
237794,272
238626,1010
238686,872
240164,312
240224,417
241312,442
241380,442
242524,544
243688,306
244122,272
244198,578
245082,408
246530,952
247742,272
248256,238
248260,374
249092,1054
250044,306
250056,442
250888,452
251004,278
252422,522
252538,522
253626,204
253638,442
254272,204
254276,204
255488,340
256898,382
257022,476
257854,204
257858,374
258694,837
258810,765
259642,204
259654,374
260156,306
260168,374
261256,802
261372,347
262671,272
262771,442
263859,764
263887,592
264369,382
264397,591
