Fri Jul 05 16:34:44 2013

pointer cache: no
random replacement sheme for pointer cache
method:none
pcm size(line):16777216
addresses have been narrowed.
include extra wear-leveling write
cell lifetime: 100000000
max depth: 0
access count: 50150
total write count: 50150
total write count(without remapping): 0
percent(without/with remapping): 0.0000
wear-out count: 0
exceeded write count: 0
average access delay: 50 ns
normal space : backup space = 16777216 : 0
backup space percent:0.00
wear-out percent: 0.0000

count interval: 1
footprint
118706,9
118707,3
118712,12
118713,8
118714,4
118715,12
118719,6
118720,8
118729,295
118730,14
118731,8
118732,5
118733,1
118734,2
118735,7
118736,32
118738,25
118739,2
118741,14
118742,28
118743,12
118744,92
118745,25
118746,9
118747,5
118748,3
118750,6
118751,25
118752,11
118753,15
118754,5
118755,8
118756,11
118757,15
118758,3
118759,2
118760,2
118762,9
118763,14
118764,3
118765,1
118766,24
118767,27
118768,16
118769,14
118783,5
145727,12
145728,17
145729,20
145730,19
145731,18
145732,8
145733,17
145734,16
145735,16
145736,16
145737,16
145738,16
145739,16
145740,16
145741,16
145742,16
145743,16
145744,16
145745,16
145746,16
145747,16
145748,16
145749,16
145750,16
145751,16
145752,16
145753,16
145754,16
145755,16
145756,16
145757,16
145758,16
145759,16
145760,16
145761,16
145762,16
145763,16
145764,16
145765,16
145766,16
145767,16
145768,16
145769,16
145770,16
145771,16
145772,16
145773,16
145774,16
145775,16
145776,16
145777,16
145778,16
145779,16
145780,16
145781,16
145782,16
145783,16
145784,16
145785,16
145786,16
145787,16
145788,16
145789,16
145790,16
145791,16
145861,2
145862,6
2102209,1
2102211,4
2102212,25
2102213,6
2102214,6
2102215,11
2102216,4
2102218,10
2102219,10
2102220,13
2102221,12
2102222,11
2102223,6
2102239,8
2102240,12
2102241,7
2102242,12
2102243,7
2102244,6
2102245,5
2102246,2
2102247,1
2102254,8
2102255,12
2102256,14
2102257,8
2378944,16
2378945,16
2378946,15
2378947,9
2378948,8
2378949,9
2378950,9
2378951,9
2378952,9
2378953,9
2378954,9
2378955,10
2378956,12
2378957,9
2378958,9
2378959,9
2378960,9
2378961,8
2378962,9
2378963,9
2378964,9
2378965,13
2378966,9
2378967,9
2378968,9
2378969,9
2378970,9
2378971,9
2378972,9
2378973,9
2378974,8
2378975,14
2378976,9
2378977,9
2378978,8
2378979,9
2378980,9
2378981,9
2378982,9
2378983,9
2378984,11
2378985,11
2378986,9
2378987,9
2378988,9
2378989,9
2378990,9
2378991,8
2378992,9
2378993,9
2378994,14
2378995,8
2378996,9
2378997,9
2378998,9
2378999,9
2379000,9
2379001,9
2379002,9
2379003,9
2379004,13
2379005,9
2379006,9
2379007,9
2379008,8
2379009,9
2379010,9
2379011,9
2379012,9
2379013,12
2379014,10
2379015,9
2379016,9
2379017,9
2379018,9
2379019,9
2379020,9
2379021,8
2379022,9
2379023,3
2379025,14
2379026,16
2379027,12
2379028,16
2379030,1
2379031,1
14240384,500
14268359,4
14268360,14
14268361,16
14268362,8
14268363,11
14268364,5
14268365,16
14268366,16
14268367,15
14268368,15
14268369,16
14268370,16
14268371,16
14268372,16
14268373,11
14268374,16
14268375,8
14268378,15
14268379,16
14268382,7
14268384,2
14268385,2
14268386,4
14268387,5
14268388,7
14268389,2
14268390,12
14268391,16
14268392,16
14268393,13
14268394,10
14268395,10
14268396,16
14268397,16
14268398,14
14268399,5
14268400,9
14268401,9
14268402,5
14268403,1
14268404,8
14268405,12
14268406,16
14268407,5
14268408,12
14268409,7
14268410,6
14268411,15
14268412,16
14268413,8
14268414,5
14268415,8
14268416,16
14268417,16
14268418,15
14268419,16
14268420,16
14268421,15
14268422,9
14268423,2
14268424,8
14268425,13
14268426,6
14268427,3
14268428,8
14268429,9
14268430,1
14268431,3
14268432,15
14268433,13
14268434,14
14268435,9
14268436,11
14268437,14
14268438,11
14268439,13
14268440,14
14268441,11
14268442,13
14268443,14
14268444,11
14268445,13
14268446,14
14268447,11
14268448,14
14268449,6
14268450,13
14268451,14
14268452,11
14268453,13
14268454,14
14268455,11
14268456,13
14268457,14
14268458,11
14268459,13
14268460,14
14268461,11
14268462,11
14268463,4
14268464,3
14268465,4
14268466,4
14268467,4
14268468,14
14268469,11
14268470,3
14268471,4
14268473,3
14268474,15
14268475,16
14268476,16
14268477,16
14268478,16
14268479,6
14268480,9
14268483,2
14268486,6
14268487,6
14268488,6
14268489,6
14268490,6
14268491,6
14268492,15
14268493,6
14268494,15
14268495,16
14268496,136
14268497,3
14268498,3
14268499,392
14268500,17
14268501,19
14268502,6
14268503,6
14268506,1
14268509,1
14268512,2
14268513,2
14268514,2
14268515,1
14268516,2
14268517,7
14268518,16
14268519,16
14268520,16
14268521,16
14268522,16
14268523,16
14268524,16
14268525,16
14268526,16
14268527,16
14268528,16
14268529,18
14268530,24
14268531,16
14268532,16
14268533,16
14268534,16
14268535,16
14268536,16
14268537,16
14268538,16
14268539,16
14268540,16
14268541,16
14268542,16
14268543,16
14268546,167
14268547,8
14268548,162
14268549,92
14268550,16
14268551,16
14268552,16
14268553,16
14268554,16
14268555,16
14268556,16
14268557,16
14268558,16
14268559,16
14268560,16
14268561,16
14268562,16
14268563,16
14268564,16
14268565,8
14268566,8
14268586,1
14268587,2
14268608,11
14268609,7
14268680,2
14268684,2
14268685,3
14268687,9
14268688,16
14268689,16
14268690,13
14271867,1
14271868,4
14271869,3
14271870,1
14271871,9
14271872,17
14271873,12
14274202,40
14274203,23
14274204,65
14274205,16
14274206,16
14274207,16
14274208,17
14274209,16
14274210,19
14274211,17
14274212,17
14274213,16
14274214,16
14274215,16
14274216,16
14274217,16
14274218,16
14274219,16
14274220,14
14274221,2
14277952,16
14277953,10
14277954,5
14277955,1
14277956,2
14277957,12
14277958,23
14277959,8
14277960,31
14277961,18
14277962,16
14277963,11
14277964,5
14277965,5
14277966,2
14277967,8
14277968,22
14277969,10
14277970,42
14277971,10
14277972,19
14277973,11
14277974,10
14277975,7
14277976,2
14277977,6
14277978,126
14277979,9
14277980,93
14277981,268
14277982,17
14277983,14
14277984,9
14277985,12
14277986,3
14277987,11
14277988,13
14277989,8
14277990,12
14277991,12
14277992,14
14277993,16
14277994,10
14277995,11
14277996,12
14277997,12
14277998,12
14277999,12
14278000,14
14278001,7
14278002,12
14278003,3
16658341,43
16658342,117
16658343,224
16658344,127
16658345,251
16658346,126
16658347,232
16658348,829
16658349,1213
16658350,487
16658351,247
16658352,452
16658353,323
16658354,122
16658355,639
16658356,1569
16658357,1376
16658358,1188
16658359,2251
16658360,3072
16658361,3672
16658362,1208
16658363,2397
16658364,263
16658365,1335
16658366,1903
16658367,1608
16658368,1064
16658369,618
16658370,701
16658371,371
16658372,318
16658373,486
16658374,635
16658375,489
16658376,244
16658377,93
16658378,73
16658379,241
16658380,7060
16658381,396
16658382,1587
16658383,76
16658384,71
16658385,152
16658386,105
16658387,44
var: 188887.5061
stdev: 434.6119
avr: 90.6872
cov: 4.7924

