Fri Jul 05 12:02:44 2013

pointer cache: no
random replacement sheme for pointer cache
method:start_gap
pcm size(line):16777216
addresses have been narrowed.
include extra wear-leveling write
cell lifetime: 100000000
max depth: 0
access count: 50151
total write count: 50151
total write count(without remapping): 0
percent(without/with remapping): 0.0000
wear-out count: 0
exceeded write count: 0
average access delay: 50 ns
normal space : backup space = 16777216 : 0
backup space percent:0.00
wear-out percent: 0.0000

count interval: 1
footprint
7748,2
15848,14
17920,1
17921,243
89389,11
97929,16
138994,43
161748,16
202521,16
288948,8
292822,8
302613,15
318514,14
329849,9
376059,13
392928,28
427201,6
499761,3
501294,1
501295,11
517132,16
532289,6
605106,9
622475,18
656790,3
673713,13
680271,16
692728,16
715861,5
717619,9
731004,11
746846,1
746847,4
758778,9
820593,127
846931,16
887962,16
951747,16
974209,1
974210,485
1033902,10
1085848,2
1100245,396
1175901,8
1243143,1
1243144,15
1284301,16
1315264,11
1332197,14
1369960,9
1374210,16
1381841,2
1389359,11
1405196,2
1410989,9
1444629,15
1519589,9
1534944,16
1609878,2
1684091,1
1684092,2
1684582,9
1699935,16
1729409,8
1735911,9
1755237,11
1765019,16
1770316,14
1776686,9
1812656,11
1829515,6
1837732,1213
1860486,16
1901390,16
1968663,16
1987157,1
1987158,1063
2050426,6
2058974,15
2063965,4
2104339,2
2119720,16
2132081,16
2194649,6
2222267,16
2229959,1
2229960,7
2245859,8
2289415,8
2289761,9
2294488,162
2303018,16
2330574,42
2330796,12
2420481,16
2461643,1
2461644,15
2483946,3072
2524817,15
2614876,12
2711167,12
2719195,12
2782338,16
2823243,20
2824020,1
2824021,11
2850153,1376
2911201,9
2913415,14
2940772,16
2951979,16
2954317,14
2976240,3
2988375,16
2998185,3
3014029,1
3014030,13
3049363,16
3109692,16
3183559,2
3201021,1
3273485,392
3301587,9
3309493,9
3311891,1
3311892,1
3328823,13
3342362,7
3350400,9
3386366,16
3432660,16
3473440,16
3500349,1
3500350,1334
3541317,8
3549921,8
3617229,71
3631504,8
3707589,4
3789227,5
3797519,9
3865430,16
3906463,8
3928764,1
3928765,451
3952823,16
3990581,8
3996499,12
4003459,16
4010109,4
4031743,8
4037528,1
4037529,125
4056636,2
4065351,16
4193520,19
4242525,16
4306357,1608
4316311,16
4380110,14
4437255,8
4451653,1
4451654,104
4476750,16
4512556,40
4534150,3
4570088,2
4593600,3
4609434,1
4609435,4
4629310,13
4635740,3
4673931,8
4683637,16
4703223,10
4709521,11
4728794,12
4733116,9
4754494,9
4802322,2
4806776,9
4835852,16
4844790,4
4904143,1
4904144,15
4923495,17
5049635,1
5058183,5
5122013,16
5189174,122
5195543,1
5195544,15
5248375,6
5256073,16
5323360,1208
5329731,16
5397018,16
5446007,12
5454547,6
5526776,16
5554330,1
5583923,16
5611602,17
5647594,9
5649296,12
5675116,1
5691982,1
5691983,294
5721123,9
5722949,22
5758559,16
5765281,3
5768170,16
5810190,10
5814120,9
5850591,16
5858081,14
5879143,9
5884101,1
5884102,267
5887908,9
5921564,16
6008755,16
6128376,12
6136148,5
6203400,1
6203401,15
6267362,2251
6277316,18
6300808,31
6306798,9
6328172,6
6344009,3
6380325,9
6418344,11
6477726,15
6534999,16
6550382,9
6559069,76
6573342,4
6630869,11
6694030,1
6694031,15
6767686,16
6864655,16
6870573,247
6938565,16
6983388,1
6983389,700
7001760,5
7050737,12
7054038,1
7154903,16
7170284,12
7214318,14
7221780,16
7231177,14
7250032,9
7257866,12
7288323,1
7288324,2
7304231,14
7323813,9
7331779,12
7340216,11
7357085,8
7383900,5
7386170,9
7430259,9
7460082,9
7493706,6
7544445,7
7551107,16
7568040,8
7568570,8
7641737,73
7652042,16
7700901,6
7709185,15
7777115,16
7783032,1
7783033,223
7850898,16
7876827,16
7887353,126
7950352,16
7995656,1
7995657,489
8018252,10
8067621,4
8072450,1
8233731,16
8251192,8
8269756,8
8270046,16
8277375,13
8297274,14
8306120,8
8313117,24
8343409,11
8370647,1
8370648,24
8387571,14
8488192,635
8510787,10
